Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),classify 
FIAT,500L,STATION WAGON - SMALL,1.4,4,A6,X,10.7,7.9,9.4,30,221,2
FIAT,500X,SUV - SMALL,1.4,4,M6,X,9.5,7.1,8.4,34,197,1
FIAT,500X,SUV - SMALL,2.4,4,A9,X,10.7,7.7,9.3,30,219,2
FIAT,500X AWD,SUV - SMALL,2.4,4,A9,X,11,8,9.7,29,226,2
FORD,C-MAX HYBRID,FULL-SIZE,2,4,AV,X,5.7,6.2,5.9,48,138,1
FORD,EDGE,SUV - SMALL,2,4,AS6,X,11.5,8,9.9,29,233,2
FORD,EDGE (Start/Stop),SUV - SMALL,2,4,AS6,X,11.3,8,9.8,29,230,2
FORD,EDGE,SUV - SMALL,3.5,6,AS6,X,13.5,9.1,11.5,25,270,2
FORD,EDGE AWD,SUV - SMALL,2,4,AS6,X,11.9,8.6,10.4,27,244,2
FORD,EDGE AWD,SUV - SMALL,2.7,6,AS6,X,13.8,9.8,12,24,281,2
FORD,EDGE AWD,SUV - SMALL,3.5,6,AS6,X,13.9,10,12.1,23,284,2
FORD,ESCAPE,SUV - SMALL,1.5,4,AS6,X,10.2,7.8,9.1,31,214,2
FORD,ESCAPE,SUV - SMALL,2,4,AS6,X,10.6,8,9.5,30,222,2
FORD,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,X,11.1,8.1,9.7,29,229,2
FORD,ESCAPE FFV,SUV - SMALL,2.5,4,AS6,E,15.2,10.8,13.3,21,219,2
FORD,ESCAPE AWD,SUV - SMALL,1.5,4,AS6,X,10.7,8.3,9.6,29,226,2
FORD,ESCAPE AWD,SUV - SMALL,2,4,AS6,X,11.5,8.7,10.2,28,239,2
FORD,EXPEDITION 4X4,SUV - STANDARD,3.5,6,AS6,X,15.9,12,14.2,20,333,3
FORD,EXPEDITION EL 4X4,SUV - STANDARD,3.5,6,AS6,X,16.1,12.2,14.3,20,337,3
FORD,EXPLORER,SUV - STANDARD,2.3,4,AS6,X,12.6,8.6,10.8,26,254,2
FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,X,13.9,9.7,12,24,281,2
FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,E,18.7,12.9,16.1,18,264,2
FORD,EXPLORER AWD,SUV - STANDARD,2.3,4,AS6,X,13.1,9.2,11.3,25,266,2
FORD,EXPLORER AWD,SUV - STANDARD,3.5,6,AS6,X,14.8,10.7,13,22,305,3
FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,X,14.4,10.5,12.6,22,296,2
FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,E,19.6,14.2,17.2,16,284,2
FORD,F-150,PICKUP TRUCK - STANDARD,2.7,6,AS6,X,12.2,9.3,10.9,26,256,2
FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,12.4,9.8,11.2,25,263,2
FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.1,9.8,11.6,24,272,2
FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,12.7,9.5,11.3,25,264,2
FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13,10.2,11.7,24,274,2
FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.8,10.7,12.4,23,290,2
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.5,6,A6,X,13.2,9.7,11.6,24,272,2
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.5,6,A6,E,17.9,13.2,15.8,18,258,2
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5,8,AS6,X,15.4,10.6,13.2,21,310,3
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5,8,AS6,E,20.5,14.3,17.7,16,291,2
FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,X,16.8,11.8,14.5,19,340,3
FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,E,20.5,14.3,17.7,16,291,2
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.1,10.2,11.8,24,276,2
FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.5,11.2,12.5,23,293,2
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.3,10.7,12.3,23,288,2
FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.6,10.3,12.1,23,284,2
FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.6,10.7,12.3,23,288,2
FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14,11,12.7,22,298,2
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.5,6,A6,X,14,10.6,12.5,23,293,2
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.5,6,A6,E,19,14.3,16.9,17,281,2
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5,8,AS6,X,15.9,11.3,13.8,20,323,3
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5,8,AS6,E,21.5,15.1,18.6,15,305,3
FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,X,16,11.8,14.1,20,330,3
FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,E,21.5,15.1,18.6,15,306,3
FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,X,16.8,12.4,14.8,19,347,3
FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,E,22.2,16.5,19.6,14,326,3
FORD,F-150 RAPTOR 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,15.6,13.2,14.5,19,339,3
FORD,FIESTA,SUBCOMPACT,1.6,4,AS6,X,8.6,6.4,7.6,37,178,1
FORD,FIESTA,SUBCOMPACT,1.6,4,M5,X,8.6,6.7,7.8,36,182,1
FORD,FIESTA SFE,SUBCOMPACT,1,3,M5,X,7.6,5.7,6.8,42,158,1
FORD,FIESTA ST,COMPACT,1.6,4,M6,X,9,7.1,8.2,34,192,1
FORD,FLEX,SUV - STANDARD,3.5,6,AS6,X,14.7,10.2,12.7,22,298,2
FORD,FLEX AWD,SUV - STANDARD,3.5,6,AS6,X,14.7,10.7,12.9,22,303,3
FORD,FLEX AWD GTDI,SUV - STANDARD,3.5,6,AS6,X,15.7,11.2,13.7,21,321,3
FORD,FOCUS (Start/Stop),COMPACT,1,3,AS6,X,8.5,6.2,7.5,38,176,1
FORD,FOCUS (Start/Stop),COMPACT,1,3,M6,X,7.9,5.9,7,40,164,1
FORD,FOCUS FFV,COMPACT,2,4,AM6,X,9.1,6.4,7.9,36,185,1
FORD,FOCUS FFV,COMPACT,2,4,AM6,E,12.2,8.8,10.6,27,177,1
FORD,FOCUS FFV,COMPACT,2,4,AS6,X,9.2,6.6,8,35,189,1
FORD,FOCUS FFV,COMPACT,2,4,AS6,E,12.4,9.1,10.9,26,182,1
FORD,FOCUS FFV,COMPACT,2,4,M5,X,9.5,7,8.3,34,195,1
FORD,FOCUS FFV,COMPACT,2,4,M5,E,12.9,9.5,11.4,25,188,1
FORD,FOCUS RS AWD,MID-SIZE,2.3,4,M6,Z,12.2,9.4,10.9,26,256,2
FORD,FOCUS ST,MID-SIZE,2,4,M6,X,10.5,7.8,9.3,30,219,2
FORD,FUSION,MID-SIZE,1.5,4,AS6,X,10,7,8.7,32,204,2
FORD,FUSION,MID-SIZE,2,4,AS6,X,11.2,7.6,9.6,29,225,2
FORD,FUSION,MID-SIZE,2.5,4,A6,X,11.3,7.5,9.6,29,224,2
FORD,FUSION AWD,MID-SIZE,2,4,AS6,X,11.8,8.1,10.1,28,238,2
FORD,FUSION AWD,MID-SIZE,2.7,6,AS6,X,13.5,9,11.5,25,270,2
FORD,FUSION HYBRID,MID-SIZE,2,4,AV,X,5.5,5.7,5.6,50,131,1
FORD,GT,TWO-SEATER,3.5,6,AM7,Z,20.6,13.2,17.3,16,406,3
FORD,MUSTANG,SUBCOMPACT,2.3,4,AS6,X,11,7.9,9.6,29,226,2
FORD,MUSTANG (Performance Pkg),SUBCOMPACT,2.3,4,AS6,X,11.8,8.3,10.2,28,239,2
FORD,MUSTANG,SUBCOMPACT,2.3,4,M6,X,11.2,7.8,9.8,29,230,2
FORD,MUSTANG (Performance Pkg),SUBCOMPACT,2.3,4,M6,X,11.2,8.4,9.8,29,230,2
FORD,MUSTANG,SUBCOMPACT,3.7,6,AS6,X,12.8,8.9,11.1,25,259,2
FORD,MUSTANG,SUBCOMPACT,3.7,6,M6,X,13.8,8.8,11.5,25,271,2
FORD,MUSTANG,SUBCOMPACT,5,8,AS6,X,15.6,9.6,12.9,22,303,3
FORD,MUSTANG,SUBCOMPACT,5,8,M6,X,15.8,9.8,13.1,22,307,3
FORD,MUSTANG (Performance Pkg),SUBCOMPACT,5,8,M6,X,16.7,10.2,13.8,20,324,3
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,AS6,X,11.8,8.3,10.2,28,239,2
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,M6,X,11.2,8.7,10.1,28,237,2
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5,8,AS6,X,15.5,10.3,13.2,21,309,3
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5,8,M6,X,16.7,10.2,13.8,20,324,3
FORD,SHELBY GT350 MUSTANG,SUBCOMPACT,5.2,8,M6,Z,17.2,11.3,14.6,19,341,3
FORD,T-150 WAGON,VAN - PASSENGER,3.5,6,AS6,X,16.2,12.8,14.6,19,344,3
FORD,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,AS6,X,16.7,13,15.1,19,354,3
FORD,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,AS6,E,23,18.5,20.9,14,343,3
FORD,TAURUS,FULL-SIZE,2,4,AS6,X,11.8,8.1,10.1,28,238,2
FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,X,13.1,8.7,11.1,25,260,2
FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,E,17.6,11.7,15,19,249,2
FORD,TAURUS AWD,FULL-SIZE,3.5,6,AS6,X,14.7,9.8,12.5,23,293,2
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,X,13.6,9.9,12.4,23,291,2
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,E,18.7,13.4,16.3,17,271,2
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,11.9,8.7,10.4,27,244,2
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.1,11.9,14.2,20,234,2
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.4,8.8,10.8,26,253,2
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.8,12.1,14.7,19,242,2
GENESIS,G80 AWD,FULL-SIZE,3.8,6,AS8,X,14.3,9.5,12.1,23,286,2
GENESIS,G80 AWD,FULL-SIZE,5,8,AS8,Z,17.2,10.5,14.2,20,332,3
GENESIS,G90 AWD,FULL-SIZE,3.3,6,AS8,Z,13.7,9.7,11.9,24,279,2
GENESIS,G90 AWD,FULL-SIZE,5,8,AS8,Z,15.2,10.2,13,22,306,3
GMC,ACADIA,SUV - STANDARD,2.5,4,A6,X,11,9.2,10.2,28,239,2
GMC,ACADIA,SUV - STANDARD,3.6,6,A6,X,13,9.3,11.3,25,265,2
GMC,ACADIA AWD,SUV - STANDARD,2.5,4,A6,X,11.2,9.4,10.4,27,243,2
GMC,ACADIA AWD,SUV - STANDARD,3.6,6,A6,X,13.3,9.5,11.6,24,271,2
GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,A6,X,12,9.2,10.7,26,252,2
GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,M6,X,12.2,9.2,10.9,26,254,2
GMC,CANYON,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,7.9,9.5,30,255,2
GMC,CANYON,PICKUP TRUCK - SMALL,3.6,6,A8,X,13.4,9.6,11.7,24,274,2
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.7,9.6,11.3,25,263,2
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.1,8.4,10.4,27,280,2
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,14,9.9,12.2,23,286,2
GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6,8,A6,X,21.8,14.8,18.6,15,438,3
GMC,SAVANA 3500 PASSENGER,VAN - PASSENGER,6,8,A6,X,22.3,14.9,19,15,445,3
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.3,12.7,22,297,2
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A8,X,15.2,10.7,13.1,22,309,3
GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,15.9,11.2,13.8,20,323,3
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.4,10,11.9,24,279,2
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,19.3,14.3,17.1,17,284,2
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.3,12.7,22,298,2
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.7,13.9,17.1,17,284,2
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15,10.7,13.1,22,307,3
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,15.9,11.5,13.9,20,327,3
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16,11.7,14.1,20,330,3
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,10.6,12.5,23,294,2
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.3,15.2,18,16,294,2
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15,10.7,13.1,22,307,3
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.7,14.4,17.9,16,317,3
GMC,SIERRA eASSIST 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.4,11.2,13,22,303,3
GMC,TERRAIN,SUV - SMALL,2.4,4,A6,X,11,7.5,9.4,30,221,2
GMC,TERRAIN FFV,SUV - SMALL,2.4,4,A6,X,11,7.5,9.4,30,221,2
GMC,TERRAIN FFV,SUV - SMALL,2.4,4,A6,E,15.6,11,13.6,21,223,2
GMC,TERRAIN,SUV - SMALL,3.6,6,A6,X,14.1,9.7,12.1,23,285,2
GMC,TERRAIN AWD,SUV - SMALL,2.4,4,A6,X,11.5,8.3,10.1,28,237,2
GMC,TERRAIN AWD,SUV - SMALL,3.6,6,A6,X,15,10.4,13,22,304,3
GMC,YUKON,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13,22,305,3
GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13,22,305,3
GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,E,20,13.5,17.1,17,284,2
GMC,YUKON 4WD,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21,310,3
GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21,310,3
GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,E,20.8,14.5,18,16,299,2
GMC,YUKON DENALI 4WD,SUV - STANDARD,6.2,8,A8,Z,16,11.7,14.1,20,330,3
GMC,YUKON XL,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13,22,305,3
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13,22,305,3
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,E,20,13.5,17.1,17,284,2
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A6,X,15.4,10.8,13.3,21,312,3
GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.4,10.8,13.3,21,312,3
GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,A6,E,22.1,15.4,19.1,15,317,3
GMC,YUKON XL DENALI 4WD,SUV - STANDARD,6.2,8,A8,Z,16.3,11.7,14.2,20,333,3
HONDA,ACCORD,MID-SIZE,2.4,4,AV7,X,9.2,6.9,8.2,34,190,1
HONDA,ACCORD,MID-SIZE,2.4,4,M6,X,10.4,7.4,9,31,210,2
HONDA,ACCORD COUPE,MID-SIZE,3.5,6,AS6,X,11.4,7.4,9.6,29,225,2
HONDA,ACCORD COUPE,MID-SIZE,3.5,6,M6,X,12.9,8.4,10.9,26,254,2
HONDA,ACCORD SEDAN,MID-SIZE,2.4,4,AV,X,8.7,6.6,7.8,36,180,1
HONDA,ACCORD SEDAN,MID-SIZE,3.5,6,A6,X,11.4,7.2,9.5,30,223,2
HONDA,ACCORD HYBRID,MID-SIZE,2,4,AV,X,4.9,5.1,5,56,114,1
HONDA,CIVIC COUPE,COMPACT,1.5,4,AV7,X,7.5,5.9,6.8,42,158,1
HONDA,CIVIC COUPE,COMPACT,1.5,4,M6,X,7.7,5.7,6.8,42,159,1
HONDA,CIVIC COUPE,COMPACT,2,4,AV,X,7.8,6,7,40,163,1
HONDA,CIVIC COUPE,COMPACT,2,4,M6,X,8.5,6.1,7.4,38,173,1
HONDA,CIVIC SEDAN,MID-SIZE,1.5,4,AV,X,7.4,5.6,6.6,43,153,1
HONDA,CIVIC SEDAN,MID-SIZE,2,4,AV,X,7.8,6,7,40,163,1
HONDA,CIVIC SEDAN,MID-SIZE,2,4,M6,X,8.5,6,7.4,38,172,1
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV,X,7.7,6,6.9,41,162,1
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV7,X,7.9,6.6,7.3,39,170,1
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV7,Z,7.9,6.6,7.3,39,170,1
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,M6,X,8,6.2,7.2,39,167,1
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,M6,Z,8,6.2,7.2,39,167,1
HONDA,CR-V,SUV - SMALL,1.5,4,AV,X,8.4,7,7.8,36,181,1
HONDA,CR-V AWD,SUV - SMALL,1.5,4,AV,X,8.7,7.2,8,35,188,1
HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV,X,7,5.9,6.5,43,154,1
HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV7,X,7.6,6.4,7,40,164,1
HONDA,FIT,STATION WAGON - SMALL,1.5,4,M6,X,8.1,6.6,7.4,38,174,1
HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV,X,8.3,6.9,7.7,37,180,1
HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV7,X,8.3,6.9,7.7,37,180,1
HONDA,HR-V,STATION WAGON - SMALL,1.8,4,M6,X,9.4,7.1,8.4,34,195,1
HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,X,8.9,7.5,8.2,34,194,1
HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV7,X,8.9,7.5,8.2,34,194,1
HONDA,ODYSSEY,MINIVAN,3.5,6,A6,X,12.3,8.6,10.7,26,251,2
HONDA,PILOT,SUV - SMALL,3.5,6,A6,X,12.4,8.8,10.8,26,254,2
HONDA,PILOT AWD,SUV - SMALL,3.5,6,A6,X,13,9.3,11.3,25,266,2
HONDA,PILOT AWD,SUV - SMALL,3.5,6,AS9,X,12.4,9.3,11,26,256,2
HONDA,RIDGELINE AWD,PICKUP TRUCK - STANDARD,3.5,6,A6,X,12.8,9.5,11.3,25,264,2
HYUNDAI,ACCENT,COMPACT,1.6,4,AS6,X,8.9,6.6,7.9,36,182,1
HYUNDAI,ACCENT,COMPACT,1.6,4,M6,X,8.8,6.5,7.8,36,184,1
HYUNDAI,ELANTRA,MID-SIZE,2,4,AS6,X,8.3,6.4,7.4,38,174,1
HYUNDAI,ELANTRA,MID-SIZE,2,4,M6,X,9.1,6.6,8,35,187,1
HYUNDAI,ELANTRA GT,MID-SIZE,2,4,AS6,X,9.8,7.3,8.7,32,206,2
HYUNDAI,ELANTRA GT,MID-SIZE,2,4,M6,X,9.8,7.2,8.7,32,204,2
HYUNDAI,IONIQ,FULL-SIZE,1.6,4,AM6,X,4.3,4.4,4.4,64,103,1
HYUNDAI,IONIQ BLUE,FULL-SIZE,1.6,4,AM6,X,4.2,4,4.1,69,96,0
HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,AS6,X,12.9,9.4,11.3,25,265,2
HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,13,9.7,11.5,25,269,2
HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,AS6,X,11.1,8.6,10,28,235,2
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2,4,AS6,X,12.5,9.6,11.2,25,264,2
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.4,4,AS6,X,12,9.1,10.7,26,253,2
HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,AS6,X,13.9,10.8,12.5,23,295,2
HYUNDAI,SONATA,FULL-SIZE,2,4,AS6,X,10.5,7.6,9.2,31,216,2
HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,9.4,6.7,8.2,34,194,1
HYUNDAI,SONATA SPORT/LIMITED,FULL-SIZE,2.4,4,AS6,X,10,7.2,8.7,32,207,2
HYUNDAI,SONATA HYBRID,MID-SIZE,2,4,AS6,X,6.3,5.7,6,47,143,1
HYUNDAI,SONATA HYBRID SE,MID-SIZE,2,4,AS6,X,6,5.3,5.7,50,137,1
HYUNDAI,TUCSON,SUV - SMALL,1.6,4,AM7,X,9.9,8.5,9.3,30,221,2
HYUNDAI,TUCSON,SUV - SMALL,2,4,AS6,X,10.1,7.8,9,31,213,2
HYUNDAI,TUCSON AWD,SUV - SMALL,2,4,AS6,X,11,9.1,10.2,28,241,2
HYUNDAI,VELOSTER,COMPACT,1.6,4,AM6,X,8.3,6.7,7.6,37,180,1
HYUNDAI,VELOSTER,COMPACT,1.6,4,M6,X,8.9,6.9,8,35,188,1
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,AS6,X,8.9,7.3,8.2,34,193,1
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,9.4,7.2,8.4,34,200,2
INFINITI,Q50 AWD,MID-SIZE,2,4,AS7,Z,10.7,8.4,9.6,29,226,2
INFINITI,Q50 AWD,MID-SIZE,3,6,AS7,Z,12.6,8.8,10.9,26,256,2
INFINITI,Q50S RED SPORT AWD,MID-SIZE,3,6,AS7,Z,12.3,9.2,10.9,26,257,2
INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,AS7,Z,9.1,7.7,8.5,33,200,2
INFINITI,Q60 AWD,SUBCOMPACT,2,4,AS7,Z,11.2,8.5,10,28,233,2
INFINITI,Q60 AWD,SUBCOMPACT,3,6,AS7,Z,12.4,8.8,10.8,26,253,2
INFINITI,Q60S RED SPORT AWD,SUBCOMPACT,3,6,AS7,Z,12.5,9.2,11,26,259,2
INFINITI,Q70 AWD,MID-SIZE,3.7,6,AS7,Z,13.2,9.8,11.7,24,274,2
INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS7,Z,14.9,10.2,12.8,22,300,3
INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,AS7,Z,8.4,7.1,7.8,36,184,1
INFINITI,QX30,COMPACT,2,4,AM7,Z,9.7,7.1,8.5,33,200,2
INFINITI,QX30 AWD,COMPACT,2,4,AM7,Z,10.6,8,9.4,30,221,2
INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Z,13.7,9.8,11.9,24,280,2
INFINITI,QX60,SUV - SMALL,3.5,6,AV7,Z,11.9,8.8,10.5,27,246,2
INFINITI,QX60 AWD,SUV - SMALL,3.5,6,AV7,Z,12.5,9.1,10.9,26,257,2
INFINITI,QX60 HYBRID AWD,SUV - STANDARD,2.5,4,AV7,X,9.5,8.6,9.1,31,214,2
INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Z,14.5,10.8,12.8,22,301,3
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,17.4,12.2,15.1,19,355,3
JAGUAR,F-PACE 35t,SUV - SMALL,3,6,AS8,Z,13.3,10,11.8,24,277,2
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3,6,AS8,Z,11.9,8.5,10.4,27,242,2
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3,6,M6,Z,14.9,9.8,12.6,22,296,2
JAGUAR,F-TYPE COUPE,TWO-SEATER,3,6,AS8,Z,11.9,8.5,10.4,27,242,2
JAGUAR,F-TYPE COUPE,TWO-SEATER,3,6,M6,Z,14.9,9.8,12.6,22,296,2
JAGUAR,F-TYPE R CONVERTIBLE AWD,TWO-SEATER,5,8,AS8,Z,15.6,10.4,13.3,21,311,3
JAGUAR,F-TYPE R COUPE AWD,TWO-SEATER,5,8,AS6,Z,15.6,10.4,13.3,21,311,3
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3,6,AS8,Z,12.4,8.8,10.8,26,253,2
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3,6,M6,Z,15.3,10,12.9,22,302,3
JAGUAR,F-TYPE S CONVERTIBLE AWD,TWO-SEATER,3,6,AS8,Z,13,9.2,11.3,25,265,2
JAGUAR,F-TYPE S COUPE,TWO-SEATER,3,6,AS8,Z,12.4,8.8,10.8,26,253,2
JAGUAR,F-TYPE S COUPE,TWO-SEATER,3,6,M6,Z,15.3,10,12.9,22,302,3
JAGUAR,F-TYPE S COUPE AWD,TWO-SEATER,3,6,AS8,Z,13,9.2,11.3,25,265,2
JAGUAR,XE 20d AWD,COMPACT,2,4,AS8,D,7.8,5.8,6.9,41,186,1
JAGUAR,XE 35t AWD,COMPACT,3,6,AS8,Z,11.8,8.2,10.2,28,238,2
JAGUAR,XF 20d AWD,MID-SIZE,2,4,AS8,D,7.8,5.8,6.9,41,186,1
JAGUAR,XF 35t AWD,MID-SIZE,3,6,AS8,Z,12,8.4,10.4,27,243,2
JAGUAR,XJ R-SPORT 3.0 AWD,FULL-SIZE,3,6,AS8,Z,14,9,11.8,24,276,2
JAGUAR,XJL PORTFOLIO 3.0 AWD,FULL-SIZE,3,6,AS8,Z,14,9.4,11.9,24,280,2
JAGUAR,XJR,FULL-SIZE,5,8,AS8,Z,15.8,10.3,13.3,21,313,3
JAGUAR,XJR  LWB,FULL-SIZE,5,8,AS8,Z,15.8,10.3,13.3,21,313,3
JEEP,CHEROKEE,SUV - SMALL,2.4,4,A9,X,11,7.8,9.6,29,225,2
